fecha_de_muestreo,estaciones,ph,temperatura_c,color_upc,turbiedad_unt,solidos_totales_mg_sst_l,solidos_suspendidos_totales,solidos_disueltos_mg_sd_l,demanda_bioquimica_de_oxigeno,demanda_quimica_de_oxigeno,oxigeno_disuelto_mg_o2_l,dureza_total_mg_caco3_l,dureza_calcica_mg_caco3_l,dureza_magnesica_mg_caco3,calcio_mg_ca_l,magnesio_mg_mg_l,alcalinidad_total_mg_caco3,bicarbonatos_mg_caco3_l,conductividad_el_ctrica_s,hierro_total_mg_fe_l,manganeso_total_mg_mn_l,sodio_total_mg_na_l,potasio_total_mg_k_l,cobre_total_mg_cu_l,zinc_total_mg_zn_l,nitrogeno_total_mg_n_l,nitrogeno_amoniacal_mg_n,nitritos_mg_n_no2_l,nitratos_mg_n_no3_l,cloruros_mg_cl_l,fosforo_total_mg_p_l,fosfatos_mg_po4_l,sulfatos_mg_so4_l,cadmio_total_mg_cd_l,cromo_total_mg_cr_l,niquel_total_mg_ni_l,plomo_total_mg_pb_l,coliformes_totales_nmp_100,coliformes_fecales_nmp_100,contaminacion_metalica
,,7.037271227136219,21.099178099587217,164.01753810836192,212.3638363818375,526.9742428875102,404.72657266356873,122.24767022394148,3.658268508632622,35.20591831790542,1.3019123729515285,47.34958904979361,23.937205538596537,23.412383511197074,9.59289865344687,5.690575330288949,34.27934247966977,35.04301384649134,128.20657520330226,11.630630335294262,0.6218827337419978,11.303457482234224,0.5183616996749632,0.05157041158513977,0.25790794080443435,2.1422749848997897,0.8977716080920395,0.03198432888715179,1.0751545109282694,5.759906808957659,0.3848504077755395,0.10538849339422102,20.658684959339546,0.04,0.294,0.0930745210872037,0.343,6689260.2896284945,1609095.9095459376,alto
,,7.028029886317226,20.59850568413871,294.6224237849706,289.50531708652807,383.6846349898826,315.8694535058571,67.81518148402552,4.900236063649825,43.52980838326342,5.453995233491748,39.63539145337127,19.7877704424787,19.84762101089257,7.929123120150092,4.827852951667998,30.21690960177382,34.19170332880057,103.03484139210927,15.172513286253652,0.48543688124570694,9.46379079577942,1.8267794275019962,0.05389264758339987,0.295736523757588,2.1213754732484826,0.9522155260200654,0.03698395671886314,0.672431380633087,2.7395242021785142,0.18022131913892095,0.11162839200136447,19.916437474474172,0.04,0.35833425010210335,0.20494022736554846,0.343,12605.977263445153,1983.7830023831855,alto
,,6.760014193739831,22.022321063394685,135.2800688559322,173.98438688618492,857.6666498142793,678.2728240911063,179.2938612075227,3.080042581219496,48.47046180683296,2.7999645156504203,66.59978709390252,34.140376134105544,32.459410959796976,13.672151873016201,7.79185735291469,52.14108582109714,63.581320017804366,166.161433567723,25.911149692926383,1.3839347087967733,11.480220002967394,5.829634511199329,0.11838566432276978,0.33762178739064197,3.517947677206301,0.7659690001031056,0.028200638718292436,0.12200638718292436,7.647259086780775,0.14080539362113612,0.015595883815448755,18.36855519877676,0.0419036001294987,0.1090065007568842,0.359133729638494,0.037738686108485214,2401999.2903130082,673845.997922824,alto
,,6.8383857461484405,22.093721157738255,162.20628953781286,605.4956526268987,690.2288285696525,562.5169577516352,127.81388863533164,2.48477514445916,30.163904678658305,5.623184499194551,45.26502093469917,22.24484276155468,23.020178173144494,8.917937104621872,5.596883117900967,26.862777727066327,32.75246325017569,88.57509932572032,26.694397328693444,0.4601389933088275,6.530319075712881,1.9591066997518607,0.1319209549064289,0.4142418519912451,6.9739476176117625,1.223228507703119,0.03617488463095302,2.1162089712630414,2.9665911800421645,0.23711656123249905,0.11892154121060598,6.353139421130872,0.2055905982905983,0.2724668934587667,0.0755428713858424,0.1487426624737945,11000000.0,1383699.6882615276,alto
,,6.8000847091255885,24.054661403674345,108.5075998036332,354.8092123260677,583.2922945186198,389.11430928420486,194.1779852344149,5.4902546077301615,30.058044965163926,1.9682196673024552,53.38432400823218,27.054661403674345,26.329662604557832,10.844067959441828,6.399110554181321,53.21865041823133,56.733479318743264,165.5084949302286,18.59262069900589,0.6465042594739492,10.121541583572764,2.531340055056166,0.10077584506336568,0.4230159524205753,2.652271802439298,1.3486441736371888,0.05623983730669636,2.103305096958137,6.2211454946090265,0.24661866482883318,0.08842797322558002,13.227967461339272,0.1136737494335263,0.29666949030418627,0.0835678058896887,0.2565719868261254,3078813.1115349703,1237500.1200883489,alto
,,7.1373307129602965,22.739842777617802,203.30230373996423,611.205284400302,987.6088873852447,869.2987225261708,118.31016485907398,3.6054261383049884,42.09991046965516,3.738842231660118,63.55015176280533,33.49480074223382,30.055351020571504,13.413936019131748,7.309156676424507,46.62306583645281,56.843773337172685,130.40628889528782,29.90550278337683,0.6963074789487289,5.945660043551361,3.0243906760709507,0.05795096838512188,0.18093413370247682,2.5564963424192886,1.06,0.03957505841411459,1.6354736543654078,2.973298176568484,0.14666928703970325,0.0661354296317626,9.091638388520952,0.16138971449921816,0.3128125777905756,0.09087982826067578,0.20059552181639057,240000.0,93000.0,alto
,,7.4,22.022321063394685,135.2800688559322,134.0445138226883,692.5889154551579,550.2967263085403,142.2921891466177,4.0310699724640315,53.62379630364251,2.177583995286197,63.46550397171718,34.86550397171718,28.6,13.963160715702484,6.9,47.69591270156107,58.19669378689931,101.90911647725765,19.886045371619225,0.4539182540312215,8.57457949665136,3.056959127015611,0.06768029099479642,0.09388101848178748,2.149131295399516,0.879910692853246,0.022391825403122147,0.03031970900520358,6.384014549739821,0.2689246568859441,0.02493569445546376,22.387138891092754,0.2055905982905983,0.1650573631840796,0.0755428713858424,0.1487426624737945,2410000.0,24100.0,alto
,,6.494012367307708,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,281.4096324846175,117.46439981743497,3.3811975265384584,46.49580212307667,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,103.11135689999918,21.401259363077,0.40940123673077083,8.987962898076875,3.786155547769225,0.058119752653845835,0.13496531093461706,2.26,0.879910692853246,0.011871851592307503,0.26057357600768927,8.983771555192272,0.21813654416153916,0.06237604946923083,18.36855519877676,0.001,0.10940123673077082,0.11526469256923165,0.5682037101923124,124000470844.39368,11802166090596.152,alto
,,7.574384599040009,22.78147107906424,332.3518541317315,555.5943116052031,787.8384477622931,597.0390608866829,190.7993868756102,2.4019999392914615,37.27645996470942,4.134523159113098,61.36707642806884,33.08107661019445,28.285999817874384,13.259538335451497,6.845630729069736,49.87107691373715,60.806615370605726,135.40292144713231,38.722154434559684,0.6220184544402323,8.426061433856056,3.7742923268388466,0.11094154070308451,0.42534925332478785,2.1045681955982434,0.9959990392547372,0.01595213758873647,0.3390523280530176,3.6342613670766637,0.3443932296836763,0.055470770351542256,16.781999332206073,0.09884834335191782,0.24817577662997217,0.08486215958302333,0.27396393988920936,240355.38456868575,68514.00321755256,alto
,,7.042972492930876,22.12972492930876,355.4593314482336,369.7811275508481,676.0529419565298,492.1076600688178,183.94528188771204,3.01837917844854,36.68385098967734,5.571091401986163,35.813427906006254,18.19991119221209,17.61351671379416,7.296450723350274,4.280541260603686,24.359301845637674,26.24031332061472,87.97278895683587,19.837681024086216,0.49794646599155085,9.104895027509947,2.070520538786507,0.042075894894899886,0.2753537435611338,2.134184541384974,0.9188474805847069,0.019406060435986035,0.861896484294618,3.5135255945729496,0.24318929319831017,0.09535167137941589,20.261186130293268,0.04,0.294,0.10335137535345619,0.343,110000.0,11613.427906006249,alto
,,7.02891546971736,20.554226514132015,317.8069972004761,310.4050853296882,409.89790363384617,335.70652166885657,74.1913819649896,5.203548378195686,46.1909865006658,5.335327057873805,40.091466904440225,20.01802212651351,20.073444777926714,8.021666585464086,4.882759122476299,31.310605100939192,35.72376261103223,104.65988693135499,16.43225567294413,0.47467704293408003,9.457591711978482,1.909138683714449,0.05663795612381497,0.27607657227461535,2.1183143968667046,0.9601897310676044,0.038879105195149685,0.6733612432032277,2.7846889555853434,0.19448363979807745,0.11246969623149168,20.403508344547816,0.04,0.3563859666218087,0.20316906056528067,0.343,12783.093943471933,2155.1433903090956,alto
,,7.119738519322855,22.77489785499402,193.17028962030878,728.0900472435331,889.6443862790819,817.2364764227348,72.40790985634719,4.204956694732731,40.97816649518542,3.455334205813771,57.95764013030241,29.973851932285438,27.98378819801697,11.989540772914175,6.806025493707386,47.560254937073864,58.051364594050916,135.94770386457088,30.814642917920157,0.5012155579685631,6.518655368869516,1.9645501694515655,0.039591006833322735,0.23484748127986388,2.5482219313954095,1.0607321458960077,0.037620395492817364,2.8690962557630266,2.334445171511476,0.2645804871032633,0.06441836908343301,10.706161154921128,0.20472462345519876,0.3001725772469161,0.07596363107526687,0.14975855327693172,93000.0,42853.57082079844,alto
,,7.168681108796628,22.828297228008427,234.40060567207755,506.32940447572975,608.406817283596,513.6130134060402,94.79380387755583,3.6522292100632114,30.070093948626493,3.8013993323716253,59.88049538001405,33.5296591358202,26.350836244193847,13.421424023926956,6.408464476847198,45.05356005981739,54.91207391977525,123.04396304011237,25.518947123856723,0.4352253901618542,6.539803183268128,2.2341808327329273,0.06054791067826737,0.20054508745532262,2.574643994018261,1.06,0.04038406412969485,1.5615629161997808,2.33,0.1918018479943812,0.064,9.660767761576402,0.1660129152466692,0.29856594456016855,0.0789982587080883,0.19517196107489893,240000.0,128134.35827587021,alto
,,7.030353113549403,20.96468864505976,139.16131850095618,170.68952365513945,82.01172135936257,70.78564082820719,17.40008785953785,2.237532598131076,40.43010987507968,6.2520747261988046,51.00931868332271,31.196322347513945,19.812996335808766,12.479235166104383,4.817542856853387,21.75100365405976,22.100586067968127,83.8077948559482,10.590974350661355,0.6332653480981674,8.907302563920718,1.4447326001573704,0.03504805858653387,0.3464178755796016,2.146690175690185,0.8862698902988467,0.020250168481876496,0.7303403663178087,2.366017582039044,0.1800622709880478,0.10467091574386454,17.046051278414343,0.04,0.2953418314877291,0.2601044688949004,0.343,15000.0,4300.0,alto
,,6.4,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,314.2013647911863,117.46439981743497,2.7627986518063037,49.42320808916218,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,79.17064869075071,26.33634810473994,0.42254266217268766,8.359232097489112,3.52305460824494,0.05745733782731232,0.1703583622505765,1.85,0.879910692853246,0.009085324345375357,0.16527303790520115,7.084180909520882,0.08091296883576735,0.052305460824493985,18.36855519877676,0.001,0.10839078516986934,0.1311706486907507,0.4886518786625673,124000470844.39368,11802166090596.152,alto
,,6.850620140041309,23.160744168049572,557.7764540251412,320.0998135265844,1340.1773793985253,1001.2849688590148,338.89241053951054,6.268676049378582,177.13411737562748,2.5984309489619326,58.44917807261138,30.264465008297424,28.264465008297424,12.141736392115666,11.032142922410165,47.99255831950429,50.017363921156665,138.80992224066094,54.24335069089416,1.5951352485691384,6.363178459545597,2.9278944794594226,0.10781395798760719,0.21819814925323155,2.153356802396945,1.0660744168049572,0.0343045279896371,0.8141779705185004,6.443634214109182,0.11095367650624974,0.09336622021562693,12.454542767636477,0.04,0.29865705288380046,0.09,0.343,660000.0,128334.5800623196,alto
,,6.895807348011938,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,345.1042912912294,117.46439981743497,3.3,40.50311823856744,4.05475432935249,49.129819422187346,27.219564591745335,23.647112066694408,11.880739270881405,6.324033225657591,37.18759311559807,42.92533364226135,83.6435195793203,23.498839145576202,0.4512577955964186,7.871881443309906,3.607716579691923,0.04995807348011938,0.17351386237277366,2.255351661052429,0.879910692853246,0.0077127508379705376,0.17752009884990855,7.96405063424473,0.23868329727235965,0.0652777002465546,18.60466208119186,0.009577771786618672,0.14777789444632716,0.1353813899554721,0.6694560052584962,124000470844.39368,11802166090596.152,alto
,,6.507358815026041,23.04434233820522,131.12967184634127,194.61208816015616,394.10038297786434,221.50329265924458,172.78106069427082,2.770707586289066,44.951223271744745,1.7897606210026074,47.67176300520834,27.118767341927075,20.552995663281262,10.880148121744789,4.941928323333336,32.45573338085938,39.62367413216147,122.0879645933594,11.512139955247406,0.38352255054557316,10.366717040553866,4.146596318930349,0.5366120881601562,11.267192126575502,2.2489617774609374,1.240525488867962,0.02550998554427087,0.29412154616927144,7.061751084179685,0.32825499277213543,0.051990874274739605,15.428977603515605,0.0762772184443857,0.06262750796398502,0.37226759139358756,1.0280997299760704,15173469317.014296,15169764153.648684,alto
,,6.496158969802847,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,218.5591696264877,117.46439981743497,4.448741807088327,35.288521314366555,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,102.86511989351955,14.25011545289083,0.3692317939605695,9.311326598585799,3.12846802841694,0.05,0.11876998223775095,2.26,0.879910692853246,0.01373068383661921,0.15542340142084698,9.598057282422419,0.21513488010648044,0.05726931616338079,18.36855519877676,0.001,0.0921161190050748,0.12050022202479006,0.5150022202479005,124000470844.39368,11802166090596.152,alto
,,7.094021861642951,21.29777610066489,152.81982641881604,142.12363370901616,68.12438742260623,56.16886540930845,17.40263849117014,2.216309836505316,36.79645685507982,5.960335471652266,47.74579723228729,29.192235219847106,18.553562012440175,11.678382968442167,4.511579345878329,23.77353937141618,23.77353937141618,86.27531094387626,9.540565434168538,0.5887625333266631,8.53867170777623,1.4747331869571865,0.05280211069421514,0.37139992452992,2.149131295399516,0.879910692853246,0.02928594037863682,0.6989468528261973,3.026796075555841,0.17627553710731378,0.10240689786144283,16.67022238993351,0.06465446133287023,0.2651157182355057,0.23843347169514664,0.306820203769216,19615.529560305786,5044.440251662223,alto
,,6.988336252929413,19.22241686196086,956.8187283080229,758.3844051299875,629.3345011717652,555.6891405115666,73.64536066019858,8.220192552442997,133.97942037009545,4.308441358388277,44.33257423835265,20.730210070019474,23.602364168333175,8.309027985852888,5.737399273935255,34.19623442554864,40.029159015430835,114.94220608745012,113.09316814517382,0.9550245105172428,8.892294238925517,4.370078758645022,0.19868388523862338,0.25528371428980623,2.3302774241846205,1.0049639485712398,0.047359369085450305,1.0096094566733327,3.284483372392172,0.3015516627607828,0.15816287119176323,28.516287119176322,0.04,0.7821602365103789,0.4130061241068544,0.343,79446.58548156946,9300.0,alto
,,6.87400954290308,22.022321063394685,135.2800688559322,130.4988876988039,518.0179775461654,359.0647037290089,158.95327381715657,3.204933969526872,26.213261507625297,2.68766507618282,66.0,35.47136832397796,30.52863167602204,14.21101431435462,7.329558873295818,54.55858396150664,66.52289979951766,168.55945513231507,28.120033861265473,1.1136555332797404,11.60166907778593,4.5878393103445045,0.0757797137129076,0.3580480529269626,3.648965648675557,0.879910692853246,0.029629952285484602,0.12741837770647646,5.614273664795592,0.16992917039769306,0.007577127906982183,19.06318962481419,0.026236094436257962,0.1036415223770813,0.38627798322088014,0.027113801718069666,2401233.492381718,213368.8994787085,alto
,,7.029780060257635,22.00073313247455,352.89442161895164,300.15540947517854,647.0593764257255,479.5417922034059,167.5175842223196,3.037837259200076,38.45821144895062,5.847800602576348,33.48973614535629,15.819428010575589,17.670308134780704,6.337807860853964,4.2927786451256775,20.138489454913902,20.16304939281135,83.00476536108458,15.75872318074019,0.5123958915362573,9.903687802441251,1.5444427097486457,0.04797434036339073,0.33904326212071156,2.1488778834111906,0.880570839450189,0.02244721446183236,0.9849296265871562,3.8344648498171434,0.24611363553355534,0.10385337350508989,23.041092805669866,0.04,0.294,0.10395234638915421,0.343,109963.34337627247,9339.222587388454,alto
,,7.109528330051644,22.97366190610137,453.18019229786273,175.46688136091774,1275.4006440827532,918.3492392471779,357.05140483557534,6.236788574643287,170.99364323889034,2.2104928591520547,62.75352375594522,31.100211892036988,31.62697377000959,12.505352375594521,9.612210025315887,62.24451414105208,62.24451414105208,156.3190236153014,45.5289358730123,1.6031266685419174,7.520105946018494,2.9258452347465758,0.11984154765253424,0.292691570986548,2.149131295399516,1.06,0.038463380938986304,0.5389597405129722,6.749464762440548,0.19064440399171245,0.11944247403523912,14.60556426763151,0.04,0.294,0.09,0.343,660000.0,150000.0,alto
,,7.101402744166818,22.9,227.10144122595486,619.9779083803644,734.3903608448642,617.3819900593185,117.00837078554568,3.2746936473845407,35.45513893690455,3.730930704404092,58.56638764048181,31.834583189286363,26.731804451195448,12.744861063095454,6.501221953334544,45.76069641308638,55.75694684522729,128.41111495236365,20.16457973215907,0.6131084744993645,5.223350336119144,2.582669243033417,0.043573871403932415,0.5629258243445918,2.3715969101204526,1.0765416810713637,0.030171509291749887,1.3530217459069063,3.780154040589553,0.32209876620168276,0.08495279602372738,12.128724546180015,0.11428570277928551,0.29669166378572726,0.08902827210106637,0.25585409324481945,240000.0,65430.53154772713,alto
,,7.137220709382027,22.733242562921642,204.79835240442776,617.0244736907521,1001.9753547072254,881.8391304488798,120.13622425834565,3.5813353546639943,42.376019451111304,3.7462124714041662,63.6964565219036,33.55640274606467,30.140053775838926,13.439236842133706,7.329727345560881,46.75177002302798,57.00217848988059,130.6702974831343,30.13651029774252,0.7064168077916847,5.921565749963351,3.0682919304228085,0.05871700249056799,0.17866923874885024,2.549346109831779,1.06,0.039087742562381254,1.6245722997589125,2.999809038931404,0.14677929061797262,0.0662234324943781,9.076457894719777,0.15956815866524487,0.3133405949662686,0.0915118772351399,0.20273242203968705,240000.0,93000.0,alto
,,7.2068282531720955,21.802423797581433,157.44158822699046,614.9104337562794,2138.9416487143417,1539.27473738413,599.6669113302119,2.524889215106949,28.96290447032483,3.2672922027163405,49.48598768074466,32.99420573916304,16.491781941581614,13.184510548837315,3.9513596119814505,57.70990329004615,70.39367527292978,182.0337046325552,15.1322479345123,1.2047310969301939,8.962728607255702,3.1897576202418567,0.12002423797581432,0.17927816538790267,1.938208675125588,0.44852491147909856,0.03516593584386836,0.34663965402791347,2.976922919739504,0.12954062112745193,0.0604552168781397,22.999185534064516,0.04,0.210697596636283,0.1413993552669743,0.09220659412838389,240000.0,240000.0,alto
,,6.859304433418679,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,433.07631546098503,117.46439981743497,3.3,44.88346798975859,3.9957924210593263,47.175341356229225,25.992899896827378,22.257550378106558,11.880739270881405,6.324033225657591,34.220494534074746,42.92533364226135,97.95266209987807,24.794692613636915,0.46220866997439647,8.758902267926114,3.326644137323824,0.049593044334186785,0.1344557437579859,2.214881352501461,0.879910692853246,0.013918246318824668,0.14722267973750308,7.215740885082908,0.2620451626120458,0.07640187251474435,20.660303567348937,0.08425930314647462,0.12843134971189957,0.11258271764004385,0.4905917237515242,124000470844.39368,11802166090596.152,alto
,,7.09349154189067,22.665084581093303,286.57119385080136,842.6221044317022,1255.5986160354805,1069.1443545958316,186.45426143964897,2.3224913799657503,45.28814245444573,4.010949251344019,63.62525860102748,34.010001619249195,29.615256981778295,13.63966167562679,7.201407446572125,50.575595306151506,61.6803415628716,138.26441117084528,27.958482398068135,0.9897035613611433,4.230474625672009,4.209763496788592,0.07127459328702541,0.5161709671559143,2.08,1.0782542290546653,0.01062915095056859,0.9083915256981778,4.873864346400878,0.3444524564703394,0.09025422905466511,11.864710157333903,0.04,0.31514238770160274,0.11292034803986838,0.343,240000.0,62576.284908891466,alto
,,6.7551944492837155,24.057280686472478,176.4029737877752,394.03426425983935,431.1749547479358,288.70168532352056,142.76695850399082,6.619468364932798,74.76268633047934,2.8916983307694957,50.81893276127294,24.314078970291284,26.546115975066513,9.753884024933487,6.4485921029708715,40.21019990609862,44.79174954747936,137.601949453578,19.10291425888532,0.6672914258885321,7.714412101340412,2.372097135793302,0.322999801570367,0.7860918549338304,2.196631806240705,1.529902527321101,0.039820379969233946,0.5306989260583945,6.275243681697248,0.3575679828381881,0.09412139438194954,9.53884024933486,0.13726430079670665,0.2182619113509402,0.08150819840800141,0.22889748268220986,9184463.900266055,723689.0795756881,alto
,,7.046087637070063,22.773865405095528,339.0062610445875,627.2715201464995,755.3982799681546,459.51330033120814,295.88497963694647,2.086056331847126,38.13020339617829,5.250117394586017,52.155711886624005,28.86032852929923,23.295383357324773,11.56108759318466,5.6655868412738695,40.225273701273686,49.11204987770676,115.4022687509549,28.200704367516096,0.5506807481656014,3.53864631242037,3.6778482047770753,0.04021831004458622,0.35598669528025145,2.267816899554138,1.0808685443949042,0.01068832543388526,0.7336337991082758,5.037308277452209,0.3031682304649667,0.11682629112101917,11.469248762420303,0.04,0.30191392819108304,0.09639201892356705,0.343,660000.0,93000.0,alto
,,7.069935634727915,22.897103562756147,277.53189347563665,742.6018152940001,814.3718602763533,661.3452341865885,153.0266260897649,2.534215925321605,35.56822718841071,3.873475724692621,57.344967692366836,31.69678173639572,25.648185955971112,12.698712694558289,6.237384406671228,47.56620823215508,57.95880622586523,131.90345209187163,16.957694916609658,0.745807784164674,4.166211248756258,3.0993973297244937,0.04711585748975403,0.8267890529038605,2.08,1.0899034520918718,0.01288509943951219,0.9063876499342564,4.951535966720747,0.46573007318175164,0.1018777059830374,14.285807457505133,0.04,0.294,0.10003540089964708,0.343,239871.26945582885,42964.599100352934,alto
,,7.143257492755622,23.322780258826302,411.36681552957816,542.8859582783035,977.1073845827805,763.8659868615555,213.24139772122504,3.419317434800601,143.0439257081733,3.825807421297492,47.62369596286143,30.171531697845367,17.452164265016062,12.093396252636541,4.244236959628614,42.95740849908332,48.34783573498394,123.11847981430716,26.869006490370513,0.49036681552957817,7.420571612884133,3.5506825651993994,0.020371753602475905,0.11251720455754996,2.1062982818851896,0.9914921073519051,0.05072371617861521,0.5519911238147787,3.7299112381477864,0.3885879609789252,0.09747613830353402,14.69850453537418,0.04,0.4191551079757124,0.12382463975240957,0.3916925648051404,125216.42650160637,40922.586439708764,alto
,,6.4,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,286.88451073089504,117.46439981743497,3.9335209686759276,42.39887418794443,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,94.7802795823457,25.087577633412344,0.4264450698955864,9.432394221286268,3.573785908642624,0.053554930104413576,0.20313858712292598,1.85,0.879910692853246,0.01689013979117285,0.1902484473317531,8.610022329174292,0.050083947824867234,0.057378590864262356,18.36855519877676,0.001,0.12126873065543521,0.1467802795823457,0.5940168871808335,124000470844.39368,11802166090596.152,alto
,,7.132321067489166,22.246963202467498,687.9953700271732,899.9818237100689,1370.774888885955,953.9009907600819,416.87389812587315,3.44897492942646,50.23779620210045,4.910897492942646,43.860386168906444,30.7,13.160386168906443,12.3,3.1964292353234756,39.71369389278103,48.389941365205196,106.32185604318123,61.1488596868621,0.907916457786592,6.40693610983329,5.579872422369106,0.0922611200925312,0.23564021426892667,2.08,1.06,0.008484034775471832,0.42490483217889363,2.33,0.1369397169115064,0.064,10.262502830388478,0.04,0.294,0.10667814395681877,0.343,208232.10674891662,44553.96279209786,alto
,,7.248841123221224,22.62789719194694,422.77663956987675,607.865422746884,522.9028018973609,369.9929875619734,152.9098143353875,2.149228939602047,15.173691268055848,4.476079453778636,59.546495319911564,37.804859905131956,21.741635414779612,15.158224336459856,5.286224274902862,49.39556084114964,60.256074881414946,120.37196255929253,28.925747736902025,0.3911373822283267,6.566310045461768,3.002977695641769,0.11975757016655049,0.1017526501518027,2.140443915885036,1.06,0.00959593858944816,0.6156747459895551,2.33,0.3254018720353735,0.064,10.22188786254857,0.05539837568373799,0.2945579438389388,0.08865562236016417,0.3249358858931,240000.0,226330.37594599958,alto
,,6.8605730427962595,21.217584307201943,764.3539319915483,1008.065164745909,1478.1707899151231,1110.1202231780255,368.0505667370976,3.33348878834652,59.335505491530306,5.7282977154675425,30.046236447014923,22.01106783261104,8.035168614403883,8.8203091557139,1.9511460855925193,26.516798260573637,32.31073095548462,77.58039443003956,55.42269712709944,0.8131618065250854,4.945202302116526,5.248174193854522,0.0570567428177486,0.24659662419510883,2.08,1.06,0.006017466400207696,0.48771235567811544,2.33,0.15332840819437715,0.064,9.449376425634778,0.04,0.294,0.10482303400422587,0.343,200000.0,22940.449872864592,alto
,,6.659513555056939,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,299.888979038313,117.46439981743497,4.117653912806411,38.076108440455506,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,94.98626802692534,23.638583733931675,0.4403805422022775,9.039768429299366,3.6303805422022775,0.05,0.20445350894373682,2.0628011151466894,0.879910692853246,0.015176539128064104,0.19639113247635595,8.987897135277942,0.1330718015643695,0.06303805422022775,18.36855519877676,0.001,0.1418234608719359,0.14906237646738085,0.69,124000470844.39368,11802166090596.152,alto
,,6.5826232313983,22.00798367461093,282.19271891305294,181.89580307742457,361.39488766072884,282.8107002824543,78.58418737827455,3.365516109269996,75.65660683192456,4.2731582455210155,44.86706931242286,25.211627629526138,19.65544168289673,10.084651051810456,4.75955344176039,28.776464150750957,35.106570914967975,104.54697419164046,20.880627748829898,0.3649358221660264,8.54561859466294,3.027288312718593,0.05467069312422865,1.8076421362510198,1.6293301626405867,0.9955866517761928,0.025967532985958774,0.37634462003283253,5.3582235177273265,0.22965721080055887,0.08759766970194433,20.955441682896726,0.02605069551030387,0.20458138147630683,0.16499396031365704,0.4671130425108861,13401628.822563749,1678630.5547318659,alto
,,7.068702928110341,22.841631764965328,306.8703109738929,754.127622168315,859.7970991339477,687.1088024938807,172.6882966400669,2.614958208772688,36.87489620303893,3.940041882041606,56.29100353434124,31.63514640551703,24.65585712882421,12.674058562206811,5.995773909626764,46.919037257928835,57.16987399061801,130.05439216551096,19.97782612966545,0.761278252215225,4.285167437352129,3.2793724958902675,0.04933472940138686,0.7844455805902008,2.08,1.088054392165511,0.012599727857543857,0.8755083491640329,4.7894350465097935,0.44140877161702075,0.0995355634096472,14.013995648330111,0.04,0.294,0.10071338953931265,0.343,237405.85622068128,42286.61046068735,alto
,,7.22960616077731,23.026004863771558,345.3026750743583,761.320745778306,757.817908578229,582.2970006742042,175.52090790402465,2.2821904345825974,31.21583463176694,4.243814429188963,57.484003242514376,31.27998378742813,26.204019455086243,12.531993514971253,6.371804701645842,48.52403566765811,59.13404377394404,128.2198540868532,27.888428011897336,0.6706571303747793,5.617456257624385,3.438613456434651,0.08102131321832137,0.7315562386833264,2.08,1.077399513622844,0.01139214179686699,0.7341132879952463,3.8553573609359852,0.43297868678167867,0.08603938392226898,13.207957847313141,0.04,0.294,0.09579983787428131,0.343,240000.0,64000.810628593434,alto
,,7.103155462361214,22.687703082408095,290.3827720688357,673.4130257920071,831.04411826425,659.6613461954144,171.3827720688357,3.4881442650505954,34.529005661608814,4.073247892635071,50.25151268615858,28.259397777325475,21.992114908833095,11.326218494448572,5.350140071305238,43.220420213915716,52.709747955588576,119.15546236121429,33.27053218702191,0.4711183476622262,6.316775776193087,3.1218813711498257,0.028827777476109987,0.1264635156158254,2.2861022436590237,1.06,0.021086738268110406,1.4942560369158955,2.33,0.24659397777325479,0.064,10.2462647095855,0.1126140294394307,0.29663109247224284,0.08983665675639528,0.25781516359281015,102545.23799531191,30085.854476930952,alto
,,6.4,22.022321063394685,135.2800688559322,134.0445138226883,275.1855697356427,301.24620660913195,117.46439981743497,3.318019716751487,46.091881699491076,4.0615265765765765,49.35430687586525,27.36045685279188,23.80671435163821,11.880739270881405,6.324033225657591,37.52838814265864,42.92533364226135,86.57359622335316,25.744112302131747,0.4243933990558383,8.868184740355531,3.547114187725898,0.055606600944161706,0.18590455206904163,1.85,0.879910692853246,0.012786798111676581,0.17711775395736506,7.807819030832771,0.06629214745887752,0.05471141877258978,18.36855519877676,0.001,0.11449821688426637,0.13857359622335316,0.5386217745076338,124000470844.39368,11802166090596.152,alto
